FID  BirthYear MumID
1 1008 2003 3559
1 1009 2003 5084
1 1010 2003 3771
1 1011 2003 3771
1 1012 2003 4473
1 1013 2003 5137
1 1014 2003 2927
1 1015 2003 3782
1 1016 2003 2699
1 1017 2003 2800
1 8 2003 2800
1 1018 2003 4257
1 1019 2003 3704
1 1020 2003 4226
1 1021 2003 5226
1 1022 2003 5107
1 1023 2003 4468
1 1024 2003 5121
1 1025 2003 4335
1 1026 2003 3563
1 32 2004 3641
1 1027 2004 3291
1 1028 2004 3291
1 1029 2004 2377
1 1030 2004 4184
1 1031 2004 5152
1 1032 2004 5150
1 1033 2004 3201
1 1034 2004 2640
1 1035 2004 5326
1 1036 2004 4162
1 1037 2004 4335
1 1038 2004 5076
1 1039 2004 4407
1 1040 2004 4346
1 1041 2004 4308
1 1042 2004 4308
1 1043 2004 5232
1 1044 2004 5144
1 1045 2004 2800
1 1046 2004 4004
1 1047 2004 5130
1 1048 2004 3445
1 1049 2004 4420
1 1050 2004 4241
1 1051 2004 3738
1 1052 2004 3268
1 1053 2004 3268
1 1054 2004 4454
1 1055 2004 4454
1 1056 2004 4395
1 1057 2004 4217
1 1058 2004 4217
1 1059 2004 5135
1 1060 2004 4529
1 1061 2004 5635
1 1062 2004 3289
1 1063 2004 3250
1 1064 2004 3250
1 1065 2004 3248
1 1066 2004 4169
1 1067 2004 4103
1 1068 2004 4103
1 1069 2004 4051
1 1070 2004 2706
1 1071 2004 3279
1 1072 2004 5137
1 1073 2004 3589
1 1074 2004 4635
1 1075 2004 4238
1 1076 2004 5111
1 1077 2004 2834
1 1078 2004 2834
1 1079 2004 5107
1 1080 2004 3636
1 1081 2004 4460
1 1082 2004 4467
1 1083 2004 4459
1 1084 2004 4468
1 1085 2004 3564
1 1086 2004 2787
1 1087 2004 4734
1 1088 2004 5495
1 1089 2004 3490
1 1090 2004 4378
1 1091 2004 4305
1 1092 2004 4386
1 1093 2004 4386
1 1094 2004 5061
1 1095 2004 5084
1 1096 2004 3651
1 1097 2004 5141
1 1098 2004 3303
1 1099 2004 4631
1 1100 2004 4258
1 1101 2004 3431
1 1102 2004 5535
1 1103 2004 3563
1 1104 2004 5634
1 1105 2004 5510
1 1106 2004 5471
1 1107 2004 3567
1 1108 2004 3567
1 1109 2004 2784
1 1110 2004 5548
1 1111 2004 3265
1 1112 2004 5121
1 1113 2004 4473
1 1114 2004 4322
1 1115 2004 3796
1 1116 2004 3009
1 1117 2005 6083
1 1118 2005 4166
1 1119 2005 5597
1 1120 2005 3571
1 1121 2005 3725
1 11 2005 4432
1 1122 2005 5060
1 7 2005 4314
1 1123 2005 5248
1 1124 2005 5089
1 1125 2005 4407
1 1126 2005 4468
1 1127 2005 4460
1 1128 2005 3607
1 1129 2005 4456
1 1130 2005 5555
1 1131 2005 5107
1 1132 2005 5552
1 1133 2005 3214
1 1134 2005 3250
1 1135 2005 3490
1 1136 2005 5443
1 1137 2005 4193
1 1138 2005 3268
1 1139 2005 3268
1 1140 2005 5596
1 1141 2005 3420
1 1142 2005 4575
1 1143 2005 5662
1 1144 2005 4459
1 1145 2005 4217
1 44 2005 5535
1 1146 2005 5520
1 1147 2005 4051
1 1148 2005 5466
1 1149 2005 5141
1 1150 2005 5137
1 1151 2005 5490
1 1152 2005 5510
1 1153 2005 3564
1 1154 2005 4386
1 1155 2005 4454
1 1156 2005 5084
1 1157 2005 4467
1 1158 2005 5326
1 1159 2005 5456
1 1160 2005 4346
1 1161 2006 5063
1 1162 2006 5547
1 1163 2006 4407
1 1164 2006 5107
1 1165 2006 3945
1 1166 2006 5232
1 1167 2006 4359
1 1168 2006 5439
1 1169 2006 5089
1 1170 2006 3533
1 1171 2006 3533
1 1172 2006 4051
1 1173 2006 3268
1 1174 2006 4420
1 1175 2006 5626
1 23 2006 5433
1 1176 2006 5150
1 1177 2006 3490
1 1178 2006 4395
1 1179 2006 4395
1 1180 2006 4575
1 1181 2006 4223
1 1182 2006 4410
1 1183 2006 5250
1 1184 2006 6529
1 1185 2006 4459
1 1186 2006 5427
1 1187 2006 4386
1 1188 2006 4386
1 1189 2006 5486
1 1190 2006 5741
1 1191 2006 5520
1 1192 2006 5490
1 1193 2006 5555
1 1194 2006 4454
1 1195 2006 4468
1 1196 2006 5670
1 21 2006 5121
1 1197 2006 5491
1 1198 2006 5144
1 1199 2006 5525
1 1200 2006 5510
1 1201 2006 5137
1 1202 2006 5604
1 1203 2006 5122
1 1204 2006 4628
1 1205 2006 5531
1 1206 2006 5084
1 1207 2006 5141
1 1208 2006 5141
1 1209 2006 5326
1 1210 2006 5535
1 1211 2006 3009
1 1212 2006 3552
1 1213 2006 4193
1 1214 2006 5501
1 1215 2006 5444
1 1216 2006 4467
1 1217 2007 4404
1 1218 2007 5103
1 1219 2007 5547
1 1220 2007 6083
1 1221 2007 5232
1 1222 2007 5447
1 1223 2007 5100
1 1224 2007 3571
1 1225 2007 6529
