FID  BirthYear MumID
1 1406 2007 5111
1 1262 2005 5111
1 1196 2004 5111
1 1749 2010 5119
1 1878 2011 5119
1 1499 2008 5119
1 1583 2009 5119
1 1442 2007 5119
1 1087 2003 5119
1 1156 2004 5119
1 1176 2004 5120
1 1096 2003 5120
1 1451 2007 5121
1 1129 2003 5121
1 1644 2009 5121
1 1556 2008 5121
1 26 2006 5121
1 1495 2008 5122
1 1354 2006 5122
1 1558 2008 5125
1 1338 2006 5125
1 1380 2007 5125
1 1266 2005 5125
1 1562 2009 5127
1 1505 2008 5127
1 1398 2007 5127
1 1285 2005 5127
1 1698 2010 5130
1 1440 2007 5130
1 1163 2004 5130
1 1590 2009 5130
1 1441 2007 5130
1 1591 2009 5130
1 1920 2011 5133
1 1746 2010 5133
1 1103 2003 5133
1 1747 2010 5133
1 1182 2004 5133
1 1347 2006 5133
1 1653 2009 5133
1 1282 2005 5133
1 1921 2011 5133
1 1180 2004 5135
1 1278 2005 5137
1 1628 2009 5137
1 1754 2010 5137
1 1753 2010 5137
1 1116 2003 5141
1 1449 2007 5141
1 1358 2006 5141
1 1357 2006 5141
1 1277 2005 5141
1 1217 2004 5141
1 1708 2010 5144
1 1350 2006 5144
1 1470 2008 5144
1 1635 2009 5144
1 1525 2008 5146
1 1681 2010 5150
1 1142 2004 5150
1 1573 2009 5150
1 1530 2008 5150
1 1108 2003 5150
1 1328 2006 5150
1 1717 2010 5152
1 1605 2009 5152
1 1385 2007 5152
1 1139 2004 5152
1 1537 2008 5152
1 1340 2006 5152
1 1126 2003 5226
1 1288 2005 5326
1 1455 2007 5326
1 1554 2008 5326
1 1797 2010 5326
1 1814 2011 5421
1 1376 2007 5421
1 1308 2006 5421
1 1594 2009 5427
1 1400 2007 5427
1 1401 2007 5427
1 1487 2008 5427
1 1593 2009 5427
1 1486 2008 5427
1 1336 2006 5427
1 1296 2006 5428
1 1659 2009 5430
1 1783 2010 5430
1 1331 2006 5430
1 1760 2010 5431
1 1395 2007 5431
1 1478 2008 5433
1 1807 2011 5433
1 1715 2010 5433
1 1373 2007 5433
1 29 2006 5433
1 1582 2009 5433
1 1707 2010 5439
1 1313 2006 5439
1 1396 2007 5439
1 1261 2005 5443
1 1853 2011 5443
1 1727 2010 5443
1 1650 2009 5443
1 1852 2011 5443
1 1726 2010 5443
1 1450 2007 5444
1 1538 2008 5444
1 1886 2011 5444
1 1824 2011 5447
1 1696 2010 5447
1 1368 2007 5447
1 1571 2009 5447
1 1697 2010 5447
1 1187 2004 5449
1 1832 2011 5455
1 1578 2009 5455
1 1514 2008 5455
1 1482 2008 5456
1 1402 2007 5456
1 1481 2008 5456
1 1849 2011 5456
1 1314 2006 5456
1 1645 2009 5456
1 1800 2010 5459
1 1452 2007 5459
1 1557 2008 5459
1 1352 2006 5459
1 1621 2009 5460
1 1910 2011 5460
1 1447 2007 5460
1 1770 2010 5460
1 1446 2007 5466
1 1276 2005 5466
1 11 2008 5466
1 1457 2008 5469
1 1456 2008 5469
1 1311 2006 5469
1 1699 2010 5469
1 1374 2007 5469
1 1700 2010 5469
1 1375 2007 5469
1 1227 2004 5471
1 1226 2004 5478
1 1310 2006 5483
1 1222 2004 5485
1 1355 2006 5485
1 1784 2010 5485
1 1785 2010 5485
1 1427 2007 5486
1 1637 2009 5486
1 2238 2014 5490
1 1885 2011 5490
1 2108 2013 5490
1 1646 2009 5491
1 1490 2008 5491
1 1413 2007 5491
1 1349 2006 5491
1 1548 2008 5495
1 1209 2004 5495
1 1609 2009 5501
1 1549 2008 5501
1 1291 2005 5501
1 1348 2006 5505
1 1290 2005 5505
1 1762 2010 5506
1 1405 2007 5506
1 1528 2008 5506
1 1575 2009 5506
1 1527 2008 5506
1 1771 2010 5510
1 1281 2005 5510
1 1224 2004 5510
1 1855 2011 5510
1 1632 2009 5510
1 1417 2007 5510
1 1662 2009 5514
1 1506 2008 5514
1 1425 2007 5514
1 1214 2004 5520
1 1429 2007 5520
1 1994 2012 5520
1 1274 2005 5520
1 1428 2007 5520
1 2100 2013 5520
1 1995 2012 5520
1 2099 2013 5520
1 1351 2006 5525
1 1777 2010 5525
1 1907 2011 5525
1 1610 2009 5525
1 1448 2007 5525
1 1445 2007 5526
1 1670 2009 5526
1 1559 2008 5526
1 2009 2012 5528
1 1766 2010 5528
1 1612 2009 5530
1 1868 2011 5530
1 1738 2010 5530
1 1484 2008 5530
1 1518 2008 5531
1 1651 2009 5531
1 1601 2009 5535
1 1539 2008 5535
1 1751 2010 5535
1 1602 2009 5535
1 1221 2004 5535
1 1750 2010 5535
1 45 2005 5535
1 1914 2011 5535
1 1414 2007 5535
1 1581 2009 5542
1 1409 2007 5542
1 1303 2006 5542
1 1511 2008 5542
1 1729 2010 5543
1 1639 2009 5543
1 1391 2007 5543
1 1529 2008 5543
1 1541 2008 5547
1 1517 2008 5547
1 1365 2007 5547
1 1229 2004 5548
1 1218 2004 5549
1 1250 2005 5552
1 1334 2006 5552
1 1249 2005 5555
1 1531 2008 5555
1 1386 2007 5555
1 1633 2009 5555
1 1342 2006 5562
1 1483 2008 5562
1 1742 2010 5562
1 1407 2007 5562
1 1663 2009 5589
1 1479 2008 5589
1 1318 2006 5589
1 1426 2007 5589
1 1488 2008 5593
1 1672 2009 5593
1 1304 2006 5593
1 1443 2007 5593
1 1585 2009 5594
1 2107 2013 5594
1 1706 2010 5594
1 1967 2012 5594
1 1422 2007 5594
1 1890 2011 5594
1 1300 2006 5594
1 1473 2008 5594
1 1901 2011 5595
1 1433 2007 5595
1 1543 2008 5595
1 1902 2011 5595
1 1302 2006 5596
1 1564 2009 5596
1 1270 2005 5596
1 1369 2007 5596
1 1231 2004 5596
1 1463 2008 5596
1 1691 2010 5596
1 2044 2013 5597
1 1387 2007 5597
1 2256 2014 5597
1 1465 2008 5597
1 1388 2007 5597
1 1931 2012 5597
1 1565 2009 5597
1 1692 2010 5597
1 1235 2005 5597
1 1660 2009 5604
1 1415 2007 5604
1 1502 2008 5604
1 1353 2006 5604
1 1743 2010 5604
1 1723 2010 5604
1 1501 2008 5604
1 1193 2004 5605
1 1423 2007 5606
1 1535 2008 5606
1 1430 2007 5626
1 1326 2006 5626
1 1268 2005 5626
1 1521 2008 5626
1 1225 2004 5626
1 1759 2010 5631
1 1875 2011 5631
1 1520 2008 5631
1 1598 2009 5631
1 1599 2009 5631
1 1552 2008 5632
1 1410 2007 5632
1 1666 2009 5632
1 1480 2008 5741
1 1434 2007 5741
1 1713 2010 5741
1 1344 2006 5741
1 1895 2011 5741
1 2097 2013 5751
1 1718 2010 5751
1 1586 2009 5751
1 1424 2007 5751
1 1677 2009 5759
1 1761 2010 5759
1 1421 2007 5759
1 1485 2008 5759
1 1915 2011 5762
1 1752 2010 5891
1 1607 2009 5891
1 1540 2008 5891
1 1617 2009 5917
1 1898 2011 5917
1 1419 2007 5917
1 1555 2008 5917
1 1768 2010 5917
1 1462 2008 6082
1 1804 2011 6082
1 1367 2007 6082
1 1796 2010 6084
1 1618 2009 6084
1 1500 2008 6084
1 2028 2013 6086
1 2192 2014 6086
1 1808 2011 6086
1 1719 2010 6086
1 1569 2009 6086
1 1469 2008 6086
1 1935 2012 6086
1 1616 2009 6089
1 1372 2007 6099
1 1461 2008 6099
1 1668 2009 6099
1 1392 2007 6100
1 1510 2008 6118
1 2226 2014 6118
1 1629 2009 6118
1 1739 2010 6118
1 1899 2011 6118
1 2292 2015 6118
1 1756 2010 6120
1 1757 2010 6120
1 1432 2007 6120
1 5 2009 6120
1 1544 2008 6124
1 1730 2010 6125
1 1580 2009 6127
1 1954 2012 6127
1 1472 2008 6127
1 1854 2011 6127
1 2112 2013 6127
1 2111 2013 6127
1 1587 2009 6136
1 1515 2008 6136
1 1379 2007 6136
1 2246 2014 6145
1 1641 2009 6145
1 1498 2008 6145
1 1497 2008 6145
1 1489 2008 6147
1 1625 2009 6147
1 1444 2007 6147
1 1523 2008 6150
1 1524 2008 6150
1 1649 2009 6151
1 1842 2011 6151
1 1394 2007 6151
1 1973 2012 6151
1 1611 2009 6155
1 1765 2010 6155
1 1893 2011 6159
1 1526 2008 6159
1 1741 2010 6159
1 1624 2009 6164
1 1509 2008 6168
1 2424 2016 6168
1 2600 2017 6168
1 1826 2011 6168
1 1623 2009 6168
1 2147 2014 6168
1 1936 2012 6168
1 1887 2011 6171
1 1997 2012 6176
1 2094 2013 6176
1 1627 2009 6176
1 1835 2011 6176
1 1522 2008 6176
1 1999 2012 6182
1 1420 2007 6182
1 2063 2013 6182
1 1560 2008 6182
1 1786 2010 6182
1 1595 2009 6189
1 1820 2011 6189
1 1477 2008 6189
1 1464 2008 6193
1 1411 2007 6193
1 1883 2011 6196
1 1882 2011 6196
1 2106 2013 6196
1 2105 2013 6196
1 1614 2009 6196
1 1613 2009 6196
1 1728 2010 6196
1 1390 2007 6196
1 1453 2007 6331
1 1912 2011 6331
1 1532 2008 6331
1 1588 2009 6338
1 1534 2008 6338
1 1711 2010 6338
1 2030 2013 6348
1 1545 2008 6348
1 1813 2011 6348
1 1656 2009 6348
1 2485 2016 6348
1 2042 2013 6354
1  2016 6354
1 2171 2014 6354
1 1648 2009 6354
1 2289 2015 6354
1 1949 2012 6354
1 1638 2009 6362
1 1971 2012 6365
1 1680 2009 6365
1 1702 2010 6369
1 2251 2014 6369
1 1981 2012 6369
1 1701 2010 6369
1 1837 2011 6369
1 1838 2011 6369
1 1508 2008 6369
1 1647 2009 6369
1 2084 2013 6369
1 1942 2012 6408
1 2274 2015 6408
1 1737 2010 6408
1 1869 2011 6408
1 1468 2008 6410
1 1839 2011 6414
1 1576 2009 6421
1 1550 2008 6421
1 1721 2010 6425
1 1916 2011 6425
1 1972 2012 6425
1 2133 2013 6425
1 2132 2013 6425
1 1604 2009 6425
1 2261 2014 6435
1 1758 2010 6435
1 1536 2008 6435
1 1913 2011 6435
1 1968 2012 6435
1 1615 2009 6435
1 2373 2015 6435
1 1880 2011 6441
1 1652 2009 6441
1 1773 2010 6441
1 1755 2010 6452
1 1861 2011 6452
1 1574 2009 6452
1 1503 2008 6452
1 2155 2014 6455
1 1512 2008 6455
1 2298 2015 6455
1 1745 2010 6455
1 2156 2014 6455
1 1671 2009 6455
1 1596 2009 6459
1 1553 2008 6459
1 1789 2010 6459
1 1492 2008 6488
1 1597 2009 6488
1 1810 2011 6488
1 1513 2008 6525
1 1744 2010 6525
1 1626 2009 6525
1 1903 2011 6525
1 1767 2010 6537
1 1608 2009 6537
1 2165 2014 6583
1 2282 2015 6583
1 1724 2010 6583
1 2637 2018 6583
1 1584 2009 6583
1 1892 2011 6583
1 1688 2010 6585
1 1867 2011 6585
1 1846 2011 6588
1 1845 2011 6588
1 1722 2010 6588
1 1572 2009 6588
1 1841 2011 6593
1 1944 2012 6593
1 2378 2015 6593
1 1606 2009 6593
1 2234 2014 6593
1 2258 2014 6598
1 1622 2009 6598
1 1684 2010 6605
1 2190 2014 6605
1 1809 2011 6605
1 1577 2009 6605
1 1934 2012 6605
1 2189 2014 6605
1 1990 2012 6608
1 1710 2010 6608
1 2061 2013 6608
1 2211 2014 6608
1 1640 2009 6608
1 1862 2011 6608
1 1922 2011 6609
1 1664 2009 6615
1 1774 2010 6615
1 2121 2013 6617
1 1803 2010 6617
1 2122 2013 6617
1 1984 2012 6617
1 2198 2014 6625
1 2285 2015 6625
1 1725 2010 6625
1 2032 2013 6625
1 1819 2011 6625
1 1925 2012 6625
1 1631 2009 6625
1 2033 2013 6625
1 2020 2013 6644
1 2427 2016 6644
1 1941 2012 6644
1 2296 2015 6644
1 2721 2019 6644
1 2185 2014 6644
1 1642 2009 6644
1 2021 2013 6644
1 2498 2017 6644
1 1676 2009 6646
1 48 2011 6646
1 1682 2010 6646
1 1619 2009 6656
1 2815 2019 6663
1 2385 2015 6663
1 2011 2012 6663
1 1763 2010 6663
1 2095 2013 6663
1 2563 2017 6663
1 1909 2011 6663
1 2225 2014 6663
1 2814 2019 6663
1 1603 2009 6663
1 1951 2012 6666
1 1630 2009 6666
1 1694 2010 6666
1 2283 2015 6666
1 1874 2011 6674
1 1989 2012 6678
1 2201 2014 6678
1 2055 2013 6678
1 2054 2013 6678
1 1798 2010 6678
1 2200 2014 6678
1 2309 2015 6678
1 1620 2009 6678
1 1884 2011 6678
1 2119 2013 6679
1 2578 2017 6679
1 2364 2015 6679
1 2484 2016 6679
1 2008 2012 6679
1 1857 2011 6679
1 1674 2009 6679
1 1998 2012 6680
1 1714 2010 6680
1 2012 2013 6680
1 1570 2009 6681
1 1695 2010 6681
1 1863 2011 6681
1 2130 2013 6682
1 1992 2012 6682
1 1675 2009 6682
1 1889 2011 6682
1 2267 2014 6682
1 2129 2013 6682
1 2397 2015 6682
1 2109 2013 6683
1 2349 2015 6683
1 1908 2011 6683
1 2005 2012 6683
1 2195 2014 6685
1 2332 2015 6685
1 2547 2017 6685
1 2407 2016 6685
1 2756 2019 6685
1 2043 2013 6685
1 2096 2013 6688
1 2178 2014 6688
1 1985 2012 6688
1 1740 2010 6688
1 1589 2009 6688
1 2579 2017 6690
1 1806 2011 6690
1 1687 2010 6690
1 1923 2012 6690
1 2273 2015 6690
1 2016 2013 6690
1 2399 2016 6690
1 1705 2010 6691
1 2300 2015 6691
1 1930 2012 6691
1 2015 2013 6691
1 2148 2014 6691
1 1775 2010 6692
1 1673 2009 6692
1 1836 2011 6692
1 1657 2009 6695
1 1780 2010 6697
1 1667 2009 6697
1 1848 2011 6713
1 1772 2010 6713
1 1987 2012 6717
1 2354 2015 6717
1 1881 2011 6717
1 2243 2014 6717
1 2242 2014 6717
1 2519 2017 6717
1 1787 2010 6717
1 2520 2017 6717
1 1782 2010 6718
1 1864 2011 6723
1 1669 2009 6723
1 1953 2012 6723
1 2335 2015 6724
1 2022 2013 6724
1 1693 2010 6724
1 1643 2009 6724
1 2197 2014 6724
1 1896 2011 6726
1 2383 2015 6726
1 2232 2014 6726
1 1731 2010 6730
1 1844 2011 6730
1 1928 2012 6827
1 1689 2010 6827
1 2047 2013 6827
1 2167 2014 6827
1 2166 2014 6827
1 1812 2011 6827
1 2504 2017 6827
1 2344 2015 6827
1 2430 2016 6827
1 2046 2013 6827
1 2345 2015 6827
1 2429 2016 6827
1 1817 2011 6829
1 1690 2010 6829
1 2432 2016 6831
1 1792 2010 6831
1 1947 2012 6831
1 2209 2014 6831
1 1828 2011 6831
1 1703 2010 6833
1 1938 2012 6833
1 2301 2015 6833
1 1811 2011 6833
1 2149 2014 6833
1 2017 2013 6833
1 2083 2013 6834
1 1802 2010 6834
1 2607 2018 6837
1 2281 2015 6837
1 2413 2016 6837
1 2158 2014 6837
1 2720 2019 6837
1 1946 2012 6837
1 2521 2017 6837
1 2035 2013 6851
1 1966 2012 6851
1 2355 2015 6851
1 1900 2011 6851
1 2244 2014 6851
1 1963 2012 6857
1 2194 2014 6857
1 1877 2011 6859
1 2393 2015 6860
1 1823 2011 6860
1 1712 2010 6860
1 2151 2014 6860
1 1769 2010 6866
1 2227 2014 6866
1 2551 2017 6866
1 2311 2015 6866
1 2433 2016 6866
1 2126 2013 6867
1 1704 2010 6867
1 2127 2013 6867
1 2205 2014 6874
1 2098 2013 6874
1 2423 2016 6874
1 2438 2016 6892
1 2208 2014 6892
1 1825 2011 6892
1 2512 2017 6892
1 2316 2015 6892
1 1929 2012 6892
1 1732 2010 6892
1 2102 2013 6892
1 1779 2010 6900
1 2247 2014 6900
1 2090 2013 6900
1 1897 2011 6900
1 1720 2010 6904
1 1781 2010 6907
1 2082 2013 6907
1 1818 2011 6909
1 1716 2010 6910
1 1988 2012 6911
1 2164 2014 6911
1 1816 2011 6911
1 2029 2013 6911
1 2264 2014 6916
1 2001 2012 6916
1 2115 2013 6916
1 2116 2013 6916
1 2263 2014 6916
1 2386 2015 6916
1 1871 2011 6920
1 2538 2017 6927
1 1961 2012 6927
1 2295 2015 6927
1 2037 2013 6927
1 1856 2011 6928
1 2079 2013 6929
1 1958 2012 6929
1 1735 2010 6929
1 2236 2014 6930
1 1858 2011 6930
1 2074 2013 6930
1 2565 2017 6930
1 1778 2010 6930
1 2073 2013 6930
1 2180 2014 6937
1 2045 2013 6937
1 2312 2015 6937
1 1776 2010 6937
1 1943 2012 6937
1 1906 2011 6937
1 2517 2017 6937
1 2181 2014 6938
1 1888 2011 6938
1 2529 2017 6938
1 1665 2009 6938
1 1969 2012 6938
1 1734 2010 6938
1 2456 2016 6943
1 2748 2019 6943
1 2545 2017 6943
1 1957 2012 6943
1 2254 2014 6943
1 1851 2011 6945
1 2369 2015 6945
1 2564 2017 6945
1 2669 2018 6945
1 2467 2016 6945
1 1960 2012 6945
1 2368 2015 6945
1 2085 2013 6948
1 2388 2015 6948
1 2268 2014 6948
1 2560 2017 6958
1 2337 2015 6958
1 2473 2016 6958
1 2559 2017 6958
1 2072 2013 6958
1 2204 2014 6958
1 2203 2014 6958
1 1794 2010 6958
1 1865 2011 6958
1 2489 2016 6962
1 2396 2015 6962
1 2265 2014 6962
1 2128 2013 6962
1 2488 2016 6962
1 2002 2012 6962
1 2003 2012 6962
1 2266 2014 6962
1 2694 2018 6967
1 1905 2011 6967
1 2136 2013 6967
1 2269 2014 6967
1 2816 2019 6967
1 2010 2012 6967
1 2270 2014 6967
1 2487 2016 6967
1 2599 2017 6967
1 2137 2013 6967
1 2817 2019 6967
1 1983 2012 6969
1 2483 2016 6969
1 2793 2019 6969
1 2237 2014 6969
1 1764 2010 6969
1 2379 2015 6969
1 2380 2015 6969
1 2794 2019 6969
1 1829 2011 6971
1 1872 2011 6972
1 1795 2010 6976
1 1919 2011 6976
1 2395 2015 6979
1 2006 2012 6979
1 1918 2011 6979
1 2110 2013 6979
1 1790 2010 6979
1 2255 2014 6979
1 2333 2015 6982
1 2450 2016 6982
1 1932 2012 6982
1 2174 2014 6982
1 2135 2013 6982
1 1799 2010 6988
1 2813 2019 6990
1 1937 2012 6990
1 2672 2018 6990
1 1736 2010 6990
1 2183 2014 6990
1 1927 2012 7039
1 1870 2011 7039
1 2056 2013 7039
1 1926 2012 7108
1 2275 2015 7108
1 2154 2014 7108
1 1965 2012 7109
1 2276 2015 7109
1 1891 2011 7109
1 2196 2014 7109
1 2480 2016 7115
1 2764 2019 7115
1 2229 2014 7115
1 2765 2019 7115
1 1978 2012 7115
1 2695 2018 7115
1 2125 2013 7115
1 2372 2015 7115
1 1830 2011 7116
1 2177 2014 7118
1 1991 2012 7118
1 2024 2013 7118
1 1827 2011 7124
1 1962 2012 7131
1 2542 2017 7131
1 1831 2011 7131
1 2455 2016 7131
1 2175 2014 7131
1 2329 2015 7131
1 2026 2013 7131
1 2328 2015 7131
1 1939 2012 7133
1 2162 2014 7133
1 2076 2013 7133
1 1860 2011 7133
1 2346 2015 7133
1 2445 2016 7142
1 2075 2013 7142
1 1955 2012 7142
1 2723 2019 7142
1 2207 2014 7142
1 2657 2018 7142
1 2357 2015 7142
1 2570 2017 7142
1 2442 2016 7143
1 2092 2013 7143
1 1976 2012 7143
1 2163 2014 7143
1 2307 2015 7143
1 2618 2018 7143
1 2179 2014 7144
1 2036 2013 7144
1 2575 2017 7144
1 2440 2016 7144
1 1948 2012 7144
1 2325 2015 7144
1 1873 2011 7144
1 1904 2011 7146
1 1834 2011 7157
1 2210 2014 7157
1 2965 2021 7157
1 2027 2013 7157
1 2835 2020 7157
1 2449 2016 7157
1 2365 2015 7157
1 1970 2012 7157
1 1911 2011 7159
1 1879 2011 7163
1 2486 2016 7163
1 2690 2018 7163
1 2069 2013 7163
1 2773 2019 7163
1 2390 2015 7163
1 2214 2014 7163
1 2199 2014 7172
1 1982 2012 7172
1 2048 2013 7172
1 1876 2011 7172
1 2629 2018 7185
1 2025 2013 7185
1 2202 2014 7185
1 1940 2012 7185
1 2804 2019 7185
1 2453 2016 7185
1 1822 2011 7185
1 2805 2019 7185
1 2454 2016 7185
1 1866 2011 7190
1 2539 2017 7194
1 2160 2014 7194
1 2277 2015 7194
1 1924 2012 7194
1 2142 2013 7194
1 2086 2013 7198
1 2131 2013 7201
1 1964 2012 7201
1 2359 2015 7202
1 2260 2014 7202
1 2624 2018 7205
1 2187 2014 7205
1 1952 2012 7205
1 2272 2015 7205
1 2031 2013 7205
1 1840 2011 7205
1 2186 2014 7205
1 2398 2016 7205
1 2387 2015 7206
1 2240 2014 7206
1 1945 2012 7206
1 2241 2014 7206
1 2370 2015 7215
1 2249 2014 7215
1 2071 2013 7215
1 1979 2012 7215
1 2317 2015 7227
1 2170 2014 7227
1 2077 2013 7227
1 1977 2012 7228
1 2114 2013 7228
1 2213 2014 7228
1 1850 2011 7228
1 2040 2013 7230
1 2525 2017 7230
1 1956 2012 7230
1 2314 2015 7230
1 2524 2017 7230
1 1833 2011 7230
1 2313 2015 7230
1 2039 2013 7230
1 1975 2012 7232
1 2224 2014 7232
1 2223 2014 7232
1 2065 2013 7232
1 2248 2014 7241
1 2497 2017 7241
1 2321 2015 7241
1 2018 2013 7241
1 1993 2012 7241
1 2889 2021 7241
1 2664 2018 7241
1 1950 2012 7245
1 2327 2015 7245
1 1986 2012 7252
1 2477 2016 7252
1 2358 2015 7252
1 2581 2017 7252
1 1847 2011 7253
1 2535 2017 7257
1 2215 2014 7257
1 2007 2012 7257
1 2101 2013 7257
1 2367 2015 7257
1 2081 2013 7261
1 2080 2013 7261
1 2222 2014 7261
1 2221 2014 7261
1 2491 2017 7262
1 2161 2014 7262
1 2052 2013 7262
1 2302 2015 7262
1 2604 2018 7262
1 2053 2013 7262
1 1933 2012 7262
1 2050 2013 7267
1 2324 2015 7267
1 2049 2013 7267
1 1974 2012 7267
1 2250 2014 7267
1 1821 2011 7267
1 2287 2015 7316
1 2688 2018 7316
1 2000 2012 7318
1 2182 2014 7454
1 1959 2012 7454
1 2078 2013 7455
1 2352 2015 7455
1 2786 2019 7458
1 2051 2013 7458
1 2597 2017 7458
1 2474 2016 7458
1 2231 2014 7458
1 2188 2014 7459
1 2280 2015 7459
1 2431 2016 7459
1 2019 2013 7459
1 2447 2016 7472
1 2104 2013 7472
1 2305 2015 7472
1 1996 2012 7476
1 2553 2017 7476
1 2552 2017 7476
1 2318 2015 7476
1 2206 2014 7476
1 2422 2016 7476
1 2320 2015 7486
1 2677 2018 7486
1 2946 2021 7486
1 2468 2016 7486
1 2566 2017 7486
1 2737 2019 7486
1 2062 2013 7486
1 1980 2012 7486
1 2592 2017 7542
1 2807 2019 7542
1 2087 2013 7542
1 2923 2021 7542
1 2284 2015 7560
1 2747 2019 7560
1 2746 2019 7560
1 2059 2013 7560
1 2058 2013 7560
1 2220 2014 7560
1 2646 2018 7560
1 2219 2014 7560
1 2176 2014 7565
1 2004 2012 7574
1 2140 2013 7574
1 2360 2015 7574
1 2259 2014 7575
1 2113 2013 7575
1 2555 2017 7576
1 2655 2018 7576
1 2023 2013 7576
1 2218 2014 7576
1 2421 2016 7576
1 2217 2014 7576
1 2556 2017 7576
1 2420 2016 7576
1 2290 2015 7576
1 2656 2018 7576
1 2233 2014 7587
1 2920 2021 7587
1 2663 2018 7587
1 2472 2016 7587
1 2392 2015 7587
1 2919 2021 7587
1 2124 2013 7590
1 2070 2013 7593
1 2212 2014 7593
1 2343 2015 7593
1 2460 2016 7596
1 2589 2017 7596
1 2143 2013 7603
1 2531 2017 8240
1 2412 2016 8240
1 2064 2013 8240
1 2530 2017 8240
1 2294 2015 8240
1 2469 2016 8258
1 2930 2021 8258
1 2580 2017 8258
1 2034 2013 8258
1 2667 2018 8258
1 2426 2016 8265
1 2322 2015 8265
1 2066 2013 8265
1 2145 2014 8265
1 2323 2015 8265
1 2297 2015 8312
1 2833 2020 8312
1 2641 2018 8312
1 2906 2021 8312
1 2537 2017 8312
1 2739 2019 8312
1 2418 2016 8312
1 2169 2014 8312
1 2837 2020 8327
1 2088 2013 8327
1 2932 2021 8327
1 2381 2015 8327
1 2271 2015 8358
1 2152 2014 8358
1 2089 2013 8358
1 2041 2013 8362
1 2719 2019 8486
1 2471 2016 8506
1 2134 2013 8506
1 2384 2015 8506
1 2791 2019 8506
1 2792 2019 8506
1 2252 2014 8506
1 2253 2014 8506
1 2671 2018 8506
1 2951 2021 8510
1 2184 2014 8510
1 2567 2017 8510
1 2068 2013 8510
1 2952 2021 8510
1 2654 2018 8510
1 2441 2016 8510
1 2568 2017 8510
1 2342 2015 8510
1 2341 2015 8510
1 2463 2016 8712
1 2348 2015 8712
1 2014 2013 8714
1 2286 2015 8714
1 2501 2017 8714
1 2602 2018 8714
1 2408 2016 8714
1 2157 2014 8714
1 2613 2018 8715
1 2299 2015 8715
1 2414 2016 8715
1 2541 2017 8715
1 2711 2019 8715
1 2712 2019 8715
1 2150 2014 8716
1 2303 2015 8716
1 2437 2016 8717
1 2304 2015 8717
1 2582 2017 8717
1 2193 2014 8717
1 2146 2014 8718
1 2310 2015 8718
1 2411 2016 8718
1 2507 2017 8718
1 2506 2017 8718
1 2067 2013 8718
1 2228 2014 8720
1 2573 2017 8720
1 2339 2015 8720
1 2910 2021 8720
1 2615 2018 8720
1 2118 2013 8720
1 2614 2018 8720
1 2278 2015 8721
1 2405 2016 8721
1 2619 2018 8721
1 2465 2016 8725
1 2191 2014 8725
1 2038 2013 8729
1 2702 2019 8729
1 2601 2018 8729
1 2828 2020 8729
1 2279 2015 8729
1 2871 2021 8729
1 2404 2016 8729
1 2306 2015 8730
1 2060 2013 8730
1 2172 2014 8730
1 2631 2018 8731
1 2728 2019 8731
1 2288 2015 8731
1 2513 2017 8731
1 2729 2019 8731
1 2500 2017 8734
1 2400 2016 8734
1 2338 2015 8734
1 2743 2019 8740
1 2536 2017 8740
1 2377 2015 8740
1 2117 2013 8740
1 2245 2014 8740
1 2410 2016 8740
1 2620 2018 8744
1 2239 2014 8744
1 2470 2016 8744
1 2797 2019 8744
1 2138 2013 8745
1 2353 2015 8749
1 2960 2021 8749
1 2057 2013 8749
1 2632 2018 8749
1 2451 2016 8749
1 2533 2017 8749
1 2725 2019 8749
1 2230 2014 8749
1 2013 2013 8751
1 2635 2018 8751
1 2864 2021 8751
1 2308 2015 8751
1 2550 2017 8756
1 2639 2018 8756
1 2824 2020 8756
1 2435 2016 8756
1 2428 2016 8758
1 2670 2018 8758
1 2554 2017 8758
1 2938 2021 8758
1 2753 2019 8758
1 2315 2015 8758
1 2611 2018 8759
1 2409 2016 8759
1 2351 2015 8759
1 2168 2014 8759
1 2505 2017 8759
1 2859 2021 8759
1 2858 2021 8759
1 2610 2018 8762
1 2330 2015 8762
1 2216 2014 8762
1 2528 2017 8762
1 2093 2013 8763
1 2091 2013 8765
1 2779 2019 8766
1 2394 2015 8766
1 2103 2013 8771
1 2235 2014 8780
1 2141 2013 8780
1 2401 2016 8780
1 2650 2018 8780
1 2940 2021 8780
1 2262 2014 8783
1 2452 2016 8783
1 2331 2015 8785
1 2446 2016 8785
1 2549 2017 8785
1 2159 2014 8785
1 2144 2013 8785
1 2336 2015 8787
1 2153 2014 8787
1 2502 2017 8787
1 2704 2019 8787
1 2915 2021 8790
1 2785 2019 8790
1 2350 2015 8790
1 2914 2021 8790
1 2658 2018 8790
1 2826 2020 8790
1 2139 2013 8792
1 2123 2013 8793
1 2651 2018 8794
1 2775 2019 8794
1 2356 2015 8794
1 2173 2014 8798
1 2823 2020 8798
1 2419 2016 8798
1 2495 2017 8798
1 2609 2018 8798
1 2291 2015 8798
1 2417 2016 8800
1 2499 2017 8800
1 2681 2018 8804
1 2585 2017 8804
1 2475 2016 8804
1 2374 2015 8804
1 2675 2018 8807
1 2366 2015 8807
1 2598 2017 8807
1 2515 2017 8811
1 2674 2018 8811
1 2796 2019 8811
1 2673 2018 8811
1 2516 2017 8811
1 2922 2021 8811
1 2795 2019 8811
1 2361 2015 8811
