FID  CapYear MumID
1 2 2000 3255
1 781 2000 3209
1 782 2000 3592
1 783 2000 2963
1 784 2000 2377
1 785 2000 2787
1 786 2000 3490
1 787 2000 3260
1 788 2000 3291
1 789 2000 3291
1 790 2000 3567
1 791 2000 3567
1 792 2000 2342
1 793 2000 2223
1 794 2000 4170
1 795 2000 3307
1 796 2001 2941
1 797 2001 2941
1 798 2001 3203
1 799 2001 3268
1 800 2001 3268
1 801 2001 3968
1 802 2001 3291
1 803 2001 3471
1 804 2001 3471
1 805 2001 2861
1 806 2001 4217
1 807 2001 4395
1 808 2001 3255
1 809 2001 4051
1 810 2001 3589
1 811 2001 2686
1 812 2001 2597
1 813 2001 2706
1 814 2001 2683
1 815 2001 2460
1 816 2001 3428
1 817 2001 4243
1 818 2001 3641
1 819 2001 3607
1 820 2001 3704
1 821 2001 2847
1 822 2001 4366
1 823 2001 4193
1 824 2001 3255
1 825 2001 4261
1 826 2001 3250
1 827 2001 2873
1 828 2001 4158
1 829 2001 3636
1 830 2001 2847
1 831 2001 3316
1 832 2001 3121
1 833 2001 4517
1 834 2001 2640
1 835 2001 3316
1 836 2001 4161
1 837 2001 4242
1 838 2001 4244
1 839 2001 4104
1 840 2001 4241
1 15 2001 3265
1 841 2001 2703
1 842 2001 4256
1 843 2001 -2650
1 844 2001 3490
1 845 2001 2784
1 846 2001 2787
1 847 2001 3738
1 848 2001 3692
1 849 2001 3692
1 850 2001 4238
1 851 2001 3198
1 852 2001 3330
1 853 2001 4212
1 854 2001 4227
1 855 2001 2908
1 856 2001 3473
1 857 2001 2607
1 858 2001 4309
1 859 2001 30
1 860 2001 4266
1 861 2001 3121
1 862 2001 3202
1 863 2001 2861
1 864 2001 53
1 865 2001 4153
1 866 2001 3954
1 867 2001 3248
1 868 2001 3414
1 869 2001 4314
1 870 2001 3009
1 871 2001 2860
1 872 2001 4239
1 873 2001 4166
1 874 2001 3659
1 875 2001 3659
1 876 2001 3469
1 877 2001 3224
1 878 2001 4183
1 879 2001 4259
1 880 2001 3748
1 881 2002 3209
1 882 2002 3681
1 883 2002 3201
1 884 2002 3881
1 885 2002 3533
1 886 2002 3428
1 887 2002 3076
1 888 2002 3214
1 889 2002 3289
1 890 2002 3725
1 891 2002 3589
1 1 2002 3250
1 892 2002 2706
1 893 2002 4242
1 894 2002 4008
1 895 2002 3259
1 896 2002 3259
1 897 2002 3607
1 34 2002 3248
1 31 2002 3319
1 898 2002 4004
1 899 2002 4308
1 900 2002 4308
1 901 2002 4103
1 902 2002 4103
1 903 2002 3445
1 904 2002 4193
1 905 2002 4407
1 906 2002 3564
1 907 2002 3198
1 908 2002 3692
1 909 2002 3704
1 910 2002 4184
1 911 2002 3662
1 912 2002 4301
1 913 2002 4051
1 914 2002 3762
1 915 2002 4223
1 916 2002 4255
1 917 2002 4361
1 27 2002 3282
1 918 2002 3490
1 919 2002 2787
1 920 2002 3291
1 921 2002 4155
1 922 2002 3592
1 923 2002 3734
1 924 2002 3268
1 925 2002 3268
1 926 2002 3279
1 927 2002 4386
1 928 2002 3303
1 929 2002 3567
1 930 2001 2379
1 931 2001 3279
1 932 2001 -2650
1 933 2003 4184
1 934 2003 3237
1 935 2003 4575
1 936 2003 5326
1 937 2003 4190
1 938 2003 2640
1 939 2003 4195
1 940 2003 4195
1 941 2003 4161
1 942 2003 3881
1 943 2003 3202
1 944 2003 3202
1 19 2003 4407
1 945 2003 2787
1 946 2003 2787
1 947 2003 3201
1 948 2003 3201
1 949 2003 4517
1 950 2003 5250
1 951 2003 5076
1 952 2003 3533
1 953 2003 4385
1 954 2003 4314
1 955 2003 4396
1 956 2003 3279
1 957 2003 4467
1 958 2003 2597
1 959 2003 4259
1 960 2003 4051
1 961 2003 3738
1 962 2003 5669
1 963 2003 4258
1 964 2003 5120
1 965 2003 4456
1 11 2003 3214
1 966 2003 3589
1 967 2003 4410
1 968 2003 3076
1 969 2003 3076
1 970 2003 5133
1 971 2003 4359
1 972 2003 4420
1 973 2003 4395
1 974 2003 3319
1 975 2003 3250
1 976 2003 3250
1 977 2003 3885
1 978 2003 4378
1 979 2003 3268
1 980 2003 3255
1 981 2003 5150
1 982 2003 3303
1 983 2003 5063
1 984 2003 4635
1 985 2003 3490
1 986 2003 4416
1 44 2003 3564
1 987 2003 4193
1 988 2003 5141
1 989 2003 4386
1 990 2003 2784
1 991 2003 3291
1 992 2003 3291
1 993 2003 2377
1 994 2003 3559
1 995 2003 5084
1 996 2003 3771
1 997 2003 3771
1 998 2003 4473
1 999 2003 5137
1 1000 2003 2927
1 1001 2003 3782
1 1002 2003 2699
1 1003 2003 2800
1 7 2003 2800
1 1004 2003 4257
1 1005 2003 3704
1 1006 2003 4226
1 1007 2003 5226
1 1008 2003 5107
1 1009 2003 4468
1 1010 2003 5121
1 1011 2003 4335
1 1012 2003 3563
1 1013 2003 5241
1 1014 2003 4399
1 1015 2003 5276
1 1016 2003 3636
1 1017 2003 4432
1 1018 2003 4170
1 1019 2003 4472
1 1020 2003 3748
1 1021 2003 4244
1 1022 2003 4244
1 1023 2003 4004
1 1024 2003 3203
1 1025 2003 3538
1 1026 2003 4346
1 1027 2003 2860
1 1028 2003 2830
1 1029 2003 3945
1 1030 2003 3273
1 1031 2003 5235
1 33 2004 3641
1 1032 2004 3291
1 1033 2004 3291
1 1034 2004 2377
1 1035 2004 4184
1 1036 2004 5152
1 1037 2004 5150
1 1038 2004 3201
1 1039 2004 2640
1 1040 2004 5326
1 1041 2004 4162
1 1042 2004 4335
1 1043 2004 5076
1 1044 2004 4407
1 1045 2004 4346
1 1046 2004 4308
1 1047 2004 4308
1 1048 2004 5232
1 1049 2004 5144
1 1050 2004 2800
1 1051 2004 4004
1 1052 2004 5130
1 1053 2004 3445
1 1054 2004 4420
1 1055 2004 4241
1 1056 2004 3738
1 1057 2004 3268
1 1058 2004 3268
1 1059 2004 4454
1 1060 2004 4454
1 1061 2004 4395
1 1062 2004 4217
1 1063 2004 4217
1 1064 2004 5135
1 1065 2004 4529
1 1066 2004 5635
1 1067 2004 3289
1 1068 2004 3250
1 1069 2004 3250
1 1070 2004 3248
1 1071 2004 4169
1 1072 2004 4103
1 1073 2004 4103
1 1074 2004 4051
1 1075 2004 2706
1 1076 2004 3279
1 1077 2004 5137
1 1078 2004 3589
1 1079 2004 4635
1 1080 2004 4238
1 1081 2004 5111
1 1082 2004 2834
1 1083 2004 2834
1 1084 2004 5107
1 1085 2004 3636
1 1086 2004 4460
1 1087 2004 4467
1 1088 2004 4459
1 1089 2004 4468
1 1090 2004 3564
1 1091 2004 2787
1 1092 2004 4734
1 1093 2004 5495
1 1094 2004 3490
1 1095 2004 4378
1 1096 2004 4305
1 1097 2004 4386
1 1098 2004 4386
1 1099 2004 5061
1 1100 2004 5084
1 1101 2004 3651
1 1102 2004 5141
1 1103 2004 3303
1 1104 2004 4631
1 1105 2004 4258
1 1106 2004 3431
1 1107 2004 5535
1 1108 2004 3563
1 1109 2004 5634
1 1110 2004 5510
1 1111 2004 5471
1 1112 2004 3567
1 1113 2004 3567
1 1114 2004 2784
1 1115 2004 5548
1 1116 2004 3265
1 1117 2004 4155
1 1118 2004 5241
1 1119 2004 5434
1 1120 2004 5121
1 1121 2004 4473
1 1122 2004 4322
1 1123 2004 3796
1 1124 2004 3009
1 1125 2004 2860
1 1126 2004 4008
1 1127 2004 3538
1 1128 2004 5226
1 1129 2004 3236
1 1130 2004 4193
1 1131 2004 2927
1 1132 2004 2927
1 18 2004 4410
1 1133 2005 6083
1 1134 2005 4166
1 1135 2005 5597
1 1136 2005 3571
1 1137 2005 3725
1 10 2005 4432
1 1138 2005 5060
1 6 2005 4314
1 1139 2005 5248
1 1140 2005 5089
1 1141 2005 4407
1 1142 2005 4468
1 1143 2005 4460
1 1144 2005 3607
1 1145 2005 4456
1 1146 2005 5555
1 1147 2005 5107
1 1148 2005 5552
1 1149 2005 3214
1 1150 2005 3250
1 1151 2005 3490
1 1152 2005 5443
1 1153 2005 4193
1 1154 2005 3268
1 1155 2005 3268
1 1156 2005 5596
1 1157 2005 3420
1 1158 2005 4575
1 1159 2005 5662
1 1160 2005 4459
1 1161 2005 4217
1 42 2005 5535
1 1162 2005 5520
1 1163 2005 4051
1 1164 2005 5466
1 1165 2005 5141
1 1166 2005 5137
1 1167 2005 5490
1 1168 2005 5510
1 1169 2005 3564
1 1170 2005 4386
1 1171 2005 4454
1 1172 2005 5084
1 1173 2005 4467
1 1174 2005 5326
1 1175 2005 5456
1 1176 2005 4346
1 1177 2005 5226
1 1178 2005 4223
1 1179 2006 5063
1 1180 2006 5547
1 1181 2006 4407
1 1182 2006 5107
1 1183 2006 3945
1 1184 2006 5232
1 1185 2006 4359
1 1186 2006 5439
1 1187 2006 5089
1 1188 2006 3533
1 1189 2006 3533
1 1190 2006 4051
1 1191 2006 3268
1 1192 2006 4420
1 1193 2006 5626
1 24 2006 5433
1 1194 2006 5150
1 1195 2006 3490
1 1196 2006 4395
1 1197 2006 4395
1 1198 2006 4575
1 1199 2006 4223
1 1200 2006 4410
1 1201 2006 5250
1 1202 2006 6529
1 1203 2006 4459
1 1204 2006 5427
1 1205 2006 4386
1 1206 2006 4386
1 1207 2006 5486
1 1208 2006 5741
1 1209 2006 5520
1 1210 2006 5490
1 1211 2006 5555
1 1212 2006 4454
1 1213 2006 4468
1 1214 2006 5670
1 22 2006 5121
1 1215 2006 5491
1 1216 2006 5144
1 1217 2006 5525
1 1218 2006 5510
1 1219 2006 5137
1 1220 2006 5604
1 1221 2006 5122
1 1222 2006 4628
1 1223 2006 5531
1 1224 2006 5084
1 1225 2006 5141
1 1226 2006 5141
1 1227 2006 5326
1 1228 2006 5535
1 1229 2006 3009
1 1230 2006 3552
1 1231 2006 4193
1 1232 2006 5501
1 1233 2006 5444
1 1234 2006 4467
1 1235 2006 5648
1 1236 2006 6782
1 1237 2006 4472
1 1238 2006 5831
1 1239 2007 4404
1 1240 2007 5103
1 1241 2007 5547
1 1242 2007 6083
1 1243 2007 5232
1 1244 2007 5447
1 1245 2007 5100
1 1246 2007 3571
1 1247 2007 6529
1 1248 2007 5076
1 1249 2007 5076
1 1250 2007 5242
1 1251 2007 5631
1 1252 2007 6099
1 1253 2007 5455
1 1254 2007 5433
1 1255 2007 5469
1 1256 2007 5469
1 1257 2007 4407
1 1258 2007 6089
1 1259 2007 5421
1 1260 2007 5652
1 1261 2007 6136
1 1262 2007 5125
1 1263 2007 4361
1 1264 2007 4361
1 1265 2007 4395
1 1266 2007 5107
1 1267 2007 5150
1 1268 2007 4335
1 1269 2007 5250
1 1270 2007 4359
1 1271 2007 5152
1 1272 2007 5443
1 1273 2007 5555
1 1274 2007 4420
1 1275 2007 4454
1 1276 2007 5531
1 1277 2007 6196
1 1278 2007 5543
1 1279 2007 6100
1 1280 2007 4241
1 1281 2007 5137
1 1282 2007 6151
1 1283 2007 5431
1 1284 2007 5439
1 1285 2007 4468
1 1286 2007 5127
1 1287 2007 4410
1 1288 2007 4217
1 1289 2007 4217
1 1290 2007 5456
1 1291 2007 5506
1 1292 2007 5111
1 1293 2007 5648
1 1294 2007 4470
1 1295 2007 5542
1 1296 2007 5632
1 1297 2007 5430
1 1298 2007 5248
1 1299 2007 6193
1 14 2007 5094
1 1300 2007 5491
1 1301 2007 5535
1 1302 2007 5490
1 1303 2007 5510
1 1304 2007 4473
1 1305 2007 5759
1 1306 2007 5606
1 1307 2007 5514
1 1308 2007 5589
1 1309 2007 5486
1 1310 2007 5520
1 1311 2007 5520
1 1312 2007 5626
1 1313 2007 6120
1 1314 2007 5741
1 1315 2007 3692
1 1316 2007 4238
1 1317 2007 5089
1 1318 2007 4456
1 1319 2007 5130
1 1320 2007 5130
1 1321 2007 5593
1 1322 2007 6147
1 1323 2007 5526
1 1324 2007 5466
1 1325 2007 5460
1 1326 2007 5525
1 1327 2007 3564
1 1328 2007 5501
1 1329 2007 5084
1 1330 2007 5141
1 1331 2007 5444
1 1332 2007 5121
1 1333 2007 5459
1 1334 2007 5326
1 1335 2007 4575
1 1336 2007 4575
1 1337 2007 5144
1 1338 2007 5552
1 1339 2007 6528
1 1340 2007 6780
1 1341 2008 5469
1 1342 2008 5469
1 1343 2008 5063
1 1344 2008 3659
1 1345 2008 5421
1 1346 2008 6083
1 1347 2008 4361
1 1348 2008 6193
1 1349 2008 5107
1 1350 2008 4190
1 1351 2008 5144
1 1352 2008 3662
1 1353 2008 5076
1 1354 2008 5076
1 1355 2008 6127
1 1356 2008 4004
1 1357 2008 4399
1 1358 2008 4399
1 1359 2008 5250
1 1360 2008 4359
1 1361 2008 5552
1 1362 2008 6189
1 1363 2008 5248
1 1364 2008 5433
1 1365 2008 5741
1 1366 2008 5562
1 1367 2008 5525
1 1368 2008 5530
1 1369 2008 5427
1 1370 2008 5593
1 1371 2008 6147
1 1372 2008 5100
1 1373 2008 4395
1 1374 2008 4395
1 1375 2008 5122
1 1376 2008 6145
1 1377 2008 6145
1 1378 2008 5486
1 1379 2008 6084
1 1380 2008 5604
1 1381 2008 5604
1 1382 2008 6452
1 1383 2008 5510
1 1384 2008 4420
1 1385 2008 6369
1 1386 2008 6118
1 1387 2008 5662
1 1388 2008 6455
1 1389 2008 6525
1 1390 2008 5137
1 1391 2008 6529
1 1392 2008 5089
1 5 2008 5466
1 1393 2008 5531
1 1394 2008 5084
1 1395 2008 4407
1 1396 2008 5631
1 1397 2008 6196
1 1398 2008 6150
1 1399 2008 6150
1 1400 2008 5146
1 1401 2008 6159
1 1402 2008 5506
1 1403 2008 5506
1 1404 2008 5150
1 1405 2008 5555
1 1406 2008 4575
1 1407 2008 4575
1 1408 2008 6155
1 1409 2008 6331
1 1410 2008 4529
1 1411 2008 6435
1 1412 2008 5152
1 1413 2008 5444
1 1414 2008 5535
1 1415 2008 5891
1 1416 2008 5547
1 1417 2008 4598
1 1418 2008 5595
1 1419 2008 6124
1 1420 2008 4465
1 1421 2008 6348
1 1422 2008 5490
1 1423 2008 4468
1 1424 2008 5495
1 1425 2008 5501
1 1426 2008 6459
1 1427 2008 5505
1 1428 2008 5326
1 1429 2008 6779
1 1430 2008 5125
1 1431 2008 3564
1 1432 2008 4335
1 1433 2008 6186
1 1434 2008 5485
1 1435 2008 4628
1 1436 2008 5648
1 1437 2009 5103
1 1438 2009 5242
1 1439 2009 5421
1 1440 2009 6690
1 1441 2009 5447
1 1442 2009 5248
1 1443 2009 6588
1 1444 2009 5150
1 1445 2009 6452
1 1446 2009 6605
1 1447 2009 5431
1 1448 2009 5107
1 1449 2009 5542
1 1450 2009 5433
1 1451 2009 5119
1 1452 2009 4410
1 1453 2009 6583
1 1454 2009 5751
1 1455 2009 6136
1 1456 2009 6338
1 1457 2009 5130
1 1458 2009 5130
1 1459 2009 4395
1 1460 2009 5427
1 1461 2009 5427
1 1462 2009 6189
1 1463 2009 5466
1 1464 2009 6459
1 1465 2009 5631
1 1466 2009 5631
1 1467 2009 5111
1 1468 2009 5535
1 1469 2009 5535
1 1470 2009 6593
1 1471 2009 5501
1 1472 2009 5525
1 1473 2009 6155
1 1474 2009 5141
1 1475 2009 5141
1 1476 2009 5530
1 1477 2009 5520
1 1478 2009 5520
1 1479 2009 6196
1 1480 2009 6196
1 1481 2009 6435
1 1482 2009 5084
1 1483 2009 5232
1 1484 2009 4631
1 1485 2009 6656
1 1486 2009 6168
1 1487 2009 6164
1 1488 2009 4407
1 1489 2009 6176
1 1490 2009 5137
1 1491 2009 6666
1 1492 2009 4190
1 1493 2009 6625
1 1494 2009 5510
1 1495 2009 5555
1 1496 2009 4359
1 1497 2009 5144
1 1498 2009 4399
1 1499 2009 6362
1 1500 2009 6608
1 1501 2009 6145
1 1502 2009 4575
1 1503 2009 6644
1 1504 2009 6724
1 1505 2009 5439
1 1506 2009 6124
1 1507 2009 5531
1 1508 2009 6441
1 1509 2009 5133
1 1510 2009 4004
1 1511 2009 6348
1 1512 2009 6695
1 1513 2009 4238
1 1514 2009 5430
1 1515 2009 5604
1 1516 2009 5589
1 1517 2009 6615
1 1518 2009 5444
1 1519 2009 5444
1 1520 2009 5490
1 1521 2009 5632
1 1522 2009 6697
1 1523 2009 6723
1 1524 2009 6455
1 1525 2009 6679
1 1526 2009 6682
1 1527 2009 6646
1 1528 2009 5528
1 1529 2009 4420
1 1530 2009 4456
1 1531 2010 5276
1 1532 2010 5107
1 1533 2010 6646
1 1534 2010 5444
1 1535 2010 6605
1 1536 2010 5421
1 1537 2010 6690
1 1538 2010 6585
1 1539 2010 6827
1 1540 2010 5597
1 1541 2010 6724
1 1542 2010 6189
1 1543 2010 6348
1 1544 2010 6666
1 1545 2010 5248
1 1546 2010 5469
1 1547 2010 5469
1 1548 2010 4407
1 1549 2010 6168
1 1550 2010 6644
1 1551 2010 6691
1 1552 2010 6151
1 1553 2010 5144
1 1554 2010 6608
1 1555 2010 6171
1 1556 2010 6860
1 1557 2010 6100
1 1558 2010 5741
1 1559 2010 6680
1 1560 2010 6127
1 1561 2010 5127
1 1562 2010 6910
1 1563 2010 6124
1 1564 2010 5751
1 1565 2010 6425
1 1566 2010 6588
1 1567 2010 6583
1 1568 2010 6625
1 1569 2010 5443
1 1570 2010 5443
1 1571 2010 6196
1 1572 2010 5543
1 1573 2010 6125
1 1574 2010 6892
1 1575 2010 4575
1 1576 2010 6938
1 1577 2010 6929
1 1578 2010 6990
1 1579 2010 6408
1 1580 2010 5652
1 1581 2010 5530
1 1582 2010 6688
1 1583 2010 6159
1 1584 2010 5562
1 1585 2010 5604
1 1586 2010 6776
1 1587 2010 6525
1 1588 2010 5662
1 1589 2010 5133
1 1590 2010 5133
1 1591 2010 5632
1 1592 2010 5490
1 1593 2010 5535
1 1594 2010 5535
1 1595 2010 5891
1 1596 2010 6089
1 1597 2010 5137
1 1598 2010 6435
1 1599 2010 5631
1 1600 2010 6663
1 1601 2010 6969
1 1602 2010 6155
1 1603 2010 5528
1 1604 2010 6537
1 1605 2010 5917
1 1606 2010 6866
1 1607 2010 5510
1 1608 2010 6615
1 1609 2010 6937
1 1610 2010 6909
1 1611 2010 5520
1 1612 2010 5520
1 1613 2010 5466
1 1614 2010 5525
1 1615 2010 6930
1 1616 2010 6900
1 1617 2010 6907
1 1618 2010 6679
1 1619 2010 6718
1 1620 2010 6193
1 1621 2010 6979
1 1622 2010 6831
1 1623 2010 6958
1 1624 2010 6678
1 1625 2010 7063
1 1626 2010 7078
1 1627 2010 6834
1 1628 2010 6617
1 1629 2011 5107
1 1630 2011 6086
1 1631 2011 6605
1 1632 2011 6833
1 1633 2011 6348
1 1634 2011 6644
1 1635 2011 6781
1 1636 2011 4361
1 1637 2011 6829
1 1638 2011 5662
1 1639 2011 6909
1 1640 2011 6625
1 1641 2011 6189
1 1642 2011 7267
1 1643 2011 6168
1 1644 2011 7124
1 1645 2011 6831
1 1646 2011 6971
1 1647 2011 7131
1 1648 2011 6867
1 1649 2011 6124
1 1650 2011 6680
1 1651 2011 6155
1 1652 2011 7230
1 1653 2011 7157
1 1654 2011 6176
1 1655 2011 6692
1 1656 2011 6369
1 1657 2011 7205
1 1658 2011 6593
1 1659 2011 6151
1 1660 2011 6730
1 1661 2011 6588
1 1662 2011 6588
1 1663 2011 6713
1 1664 2011 6945
1 1665 2011 5443
1 1666 2011 5443
1 1667 2011 5510
1 1668 2011 6928
1 1669 2011 6679
1 1670 2011 6930
1 1671 2011 6969
1 1672 2011 6948
1 1673 2011 7043
1 1674 2011 6452
1 1675 2011 6723
1 1676 2011 5127
1 1677 2011 6150
1 1678 2011 6585
1 1679 2011 5520
1 1680 2011 6617
1 1681 2011 5530
1 1682 2011 7046
1 1683 2011 6718
1 1684 2011 6408
1 1685 2011 6920
1 1686 2011 6972
1 1687 2011 7172
1 1688 2011 6859
1 1689 2011 7163
1 1690 2011 6441
1 1691 2011 6717
1 1692 2011 5490
1 1693 2011 5444
1 1694 2011 6938
1 1695 2011 6682
1 1696 2011 6770
1 1697 2011 6118
1 1698 2011 5595
1 1699 2011 5595
1 1700 2011 6967
1 1701 2011 5525
1 1702 2011 6683
1 1703 2011 6663
1 1704 2011 6780
1 1705 2011 5593
1 1706 2011 6615
1 1707 2011 7201
1 1708 2011 6609
1 1709 2011 5094
1 1710 2011 7215
1 1711 2011 6776
1 1712 2012 6690
1 1713 2012 6625
1 1714 2012 7262
1 1715 2012 5662
1 1716 2012 6605
1 1717 2012 6990
1 1718 2012 6348
1 1719 2012 7185
1 1720 2012 6408
1 1721 2012 7206
1 1722 2012 7205
1 1723 2012 6723
1 1724 2012 7142
1 1725 2012 7230
1 1726 2012 6929
1 1727 2012 7454
1 1728 2012 6945
1 1729 2012 6927
1 1730 2012 6857
1 1731 2012 7201
1 1732 2012 6435
1 1733 2012 6938
1 1734 2012 7157
1 1735 2012 6425
1 1736 2012 6151
1 1737 2012 7043
1 1738 2012 7267
1 1739 2012 7232
1 1740 2012 7215
1 1741 2012 5490
1 1742 2012 7172
1 1743 2012 6969
1 1744 2012 6617
1 1745 2012 6911
1 1746 2012 6678
1 1747 2012 7118
1 1748 2012 7051
1 1749 2012 6682
1 1750 2012 7476
1 1751 2012 6176
1 1752 2012 6680
1 1753 2012 7574
1 1754 2012 6679
1 1755 2012 5528
1 1756 2012 6967
1 1757 2013 6680
1 1758 2013 6691
1 1759 2013 7459
1 1760 2013 7454
1 1761 2013 6644
1 1762 2013 6644
1 1763 2013 6724
1 1764 2013 7576
1 1765 2013 7185
1 1766 2013 6777
1 1767 2013 7157
1 1768 2013 6911
1 1769 2013 6348
1 1770 2013 7205
1 1771 2013 6625
1 1772 2013 6625
1 1773 2013 7476
1 1774 2013 8258
1 1775 2013 6938
1 1776 2013 7230
1 1777 2013 7230
1 1778 2013 8362
1 1779 2013 6937
1 1780 2013 6827
1 1781 2013 6827
1 1782 2013 7172
1 1783 2013 6155
1 1784 2013 7267
1 1785 2013 7267
1 1786 2013 7262
1 1787 2013 6678
1 1788 2013 6678
1 1789 2013 7560
1 1790 2013 7560
1 1791 2013 8730
1 1792 2013 6151
1 1793 2013 6608
1 1794 2013 7486
1 1795 2013 8240
1 1796 2013 7232
1 1797 2013 8718
1 1798 2013 7593
1 1799 2013 6930
1 1800 2013 6930
1 1801 2013 7142
1 1802 2013 7133
1 1803 2013 6929
1 1804 2013 7051
1 1805 2013 7261
1 1806 2013 7261
1 1807 2013 6834
1 1808 2013 6948
1 1809 2013 7198
1 1810 2013 7542
1 1811 2013 6969
1 1812 2013 6969
1 1813 2013 8327
1 1814 2013 8358
1 1815 2013 8765
1 1816 2013 7109
1 1817 2013 6874
1 1818 2013 7257
1 1819 2013 8771
1 1820 2013 7472
1 1821 2013 6945
1 1822 2013 6196
1 1823 2013 6196
1 1824 2013 5594
1 1825 2013 6127
1 1826 2013 6127
1 1827 2013 7575
1 1828 2013 5528
1 1829 2013 6916
1 1830 2013 8740
1 1831 2013 8720
1 1832 2013 6679
1 1833 2013 4465
1 1834 2013 6617
1 1835 2013 6617
1 1836 2013 8793
1 1837 2013 7043
1 1838 2013 6682
1 1839 2013 6682
1 1840 2013 6425
1 1841 2013 6425
1 1842 2013 8506
1 1843 2013 6967
1 1844 2013 6967
1 1845 2013 8745
1 1846 2013 7574
1 1847 2013 6615
1 1848 2013 8780
1 1849 2013 7194
1 1850 2013 6990
1 1851 2013 7056
1 1852 2013 6776
1 1853 2013 6831
1 1854 2013 6860
1 1855 2014 8265
1 1856 2014 6690
1 1857 2014 6168
1 1858 2014 6691
1 1859 2014 6833
1 1860 2014 8716
1 1861 2014 8787
1 1862 2014 7108
1 1863 2014 8714
1 1864 2014 6837
1 1865 2014 8785
1 1866 2014 7194
1 1867 2014 7230
1 1868 2014 7133
1 1869 2014 7143
1 1870 2014 6583
1 1871 2014 6827
1 1872 2014 6827
1 1873 2014 8312
1 1874 2014 8730
1 1875 2014 6348
1 1876 2014 6982
1 1877 2014 7055
1 1878 2014 8240
1 1879 2014 8327
1 1880 2014 7565
1 1881 2014 7118
1 1882 2014 6688
1 1883 2014 7144
1 1884 2014 6937
1 1885 2014 6938
1 1886 2014 7454
1 1887 2014 6990
1 1888 2014 7459
1 1889 2014 6605
1 1890 2014 6605
1 1891 2014 8717
1 1892 2014 6929
1 1893 2014 7172
1 1894 2014 7043
1 1895 2014 6945
1 1896 2014 6874
1 1897 2014 7476
1 1898 2014 7142
1 1899 2014 6831
1 1900 2014 7157
1 1901 2014 6608
1 1902 2014 7593
1 1903 2014 7063
1 1904 2014 8762
1 1905 2014 7576
1 1906 2014 7576
1 1907 2014 7560
1 1908 2014 7560
1 1909 2014 7261
1 1910 2014 7261
1 1911 2014 7232
1 1912 2014 6866
1 1913 2014 7071
1 1914 2014 7458
1 1915 2014 6726
1 1916 2014 8780
1 1917 2014 8965
1 1918 2014 6770
1 1919 2014 6930
1 1920 2014 6969
1 1921 2014 5490
1 1922 2014 8744
1 1923 2014 6851
1 1924 2014 7687
1 1925 2014 6145
1 1926 2014 6900
1 1927 2014 8506
1 1928 2014 6943
1 1929 2014 6679
1 1930 2014 9239
1 1931 2014 5597
1 1932 2014 8812
1 1933 2014 6598
1 1934 2014 7575
1 1935 2014 7574
1 1936 2014 7202
1 1937 2014 6666
1 1938 2014 10113
1 1939 2014 7542
1 1940 2014 6916
1 1941 2014 6682
1 1942 2014 6948
1 1943 2014 6967
1 1944 2014 6967
