FID  CapYear MumID
1 2465 2020 10180
1 2466 2020 11228
1 2467 2020 10438
1 2468 2020 10438
1 2469 2020 11812
1 2470 2020 11806
1 2471 2020 7587
1 2472 2020 11571
1 2473 2020 9060
1 2474 2020 11390
1 2475 2020 11575
1 2476 2020 9086
1 2477 2020 8510
1 2478 2020 10549
1 2479 2020 9904
1 2480 2020 8780
1 2481 2020 10293
1 2482 2020 11389
1 2483 2020 9769
1 2484 2020 10613
1 2485 2021 10191
1 2486 2021 10191
1 2487 2021 8714
1 2488 2021 11222
1 2489 2021 11891
1 2490 2021 -2703
1 2491 2021 9023
1 2492 2021 11388
1 2493 2021 11393
1 2494 2021 11819
1 2495 2021 11508
1 2496 2021 10642
1 2497 2021 10443
1 2498 2021 8759
1 2499 2021 11568
1 2500 2021 11803
1 2501 2021 11549
1 2502 2021 11805
1 2503 2021 8751
1 2504 2021 9211
1 2505 2021 10567
1 2506 2021 10575
1 2507 2021 11635
1 2508 2021 11521
1 2509 2021 11915
1 2510 2021 10347
1 2511 2021 11075
1 2512 2021 11075
1 2513 2021 9759
1 2514 2021 10251
1 2515 2021 8730
1 2516 2021 11998
1 2517 2021 11228
1 2518 2021 11606
1 2519 2021 10527
1 2520 2021 11571
1 2521 2021 11618
1 2522 2021 11604
1 2523 2021 11582
1 2524 2021 11812
1 2525 2021 11202
1 2526 2021 11569
1 2527 2021 10180
1 2528 2021 9240
1 2529 2021 10220
1 2530 2021 10518
1 2531 2021 9030
1 2532 2021 9216
1 2533 2021 11949
1 2534 2021 9075
1 2535 2021 8790
1 2536 2021 8790
1 2537 2021 11799
1 2538 2021 9827
1 2539 2021 10438
1 2540 2021 10438
1 2541 2021 11560
1 2542 2021 8811
1 2543 2021 7542
1 2544 2021 10216
1 2545 2021 8258
1 2546 2021 9795
1 2547 2021 11631
1 2548 2021 11594
1 2549 2021 11974
1 2550 2021 11989
1 2551 2021 11580
1 2552 2021 8758
1 2553 2021 8780
1 2554 2021 9904
1 2555 2021 9769
1 2556 2021 10255
1 2557 2021 11597
1 2558 2021 10628
1 2559 2021 11581
1 2560 2021 9812
1 2561 2021 10190
1 2562 2021 10237
1 2563 2021 10622
1 2564 2021 10594
1 2565 2021 9822
1 2566 2021 11987
1 2567 2021 9217
1 2568 2021 7157
1  2021 11950
1 2569 2021 10115
1 2570 2021 12513
1 2571 2021 10451
1 2572 2021 11923
1 2573 2021 11972
1 2574 2021 8712
1 2575 2021 10348
1 2576 2021 12038
1 56 1988 1089
1 40 1988 1072
1 57 1988 899
1 58 1988 904
1 52 1988 1095
1 59 1988 1246
1 60 1988 747
1 61 1988 905
1 62 1988 1554
1 63 1988 29
1 64 1989 1073
1 48 1989 577
1 65 1989 1887
1 66 1989 1082
1 67 1989 1109
1 68 1989 1251
1 69 1989 1079
1 70 1989 1082
1 71 1989 1586
1 72 1989 1072
1 73 1990 1226
1 74 1990 1741
1 75 1990 1094
1 76 1990 1662
1 77 1990 1080
1 78 1990 906
1 79 1990 1259
1 53 1990 1664
1 80 1990 1664
1 81 1990 29
1 82 1990 1109
1 83 1990 1082
1 84 1990 1821
1 85 1990 1255
1 86 1990 1079
1 87 1990 2053
1 88 1990 1877
1 89 1990 2175
1 90 1990 2120
1 91 1990 1251
1 92 1990 2169
1 93 1990 749
1 94 1990 2171
1 95 1990 577
1 96 1990 1225
1 97 1990 1243
1 98 1990 2067
1 99 1990 2179
1 51 1990 21
1 100 1990 1586
1 101 1990 1083
1 46 1990 1660
1 102 1990 2105
1 103 1990 36
1 104 1990 29
1 105 1990 1077
1 106 1990 1078
1 107 1990 1769
1 108 1990 2164
1 109 1990 2178
1 110 1990 2163
1 111 1990 1251
1 112 1990 1082
1 113 1990 1891
1 114 1990 1877
1 37 1990 755
1 115 1990 2214
1 116 1990 1252
1 117 1990 2167
1 118 1990 1757
1 119 1990 1252
1 120 1990 1784
1 121 1990 2073
1 122 1990 1880
1 123 1991 1080
1 124 1991 1835
1 125 1991 2245
1 126 1991 425
1 127 1991 2176
1 128 1991 2165
1 129 1991 904
1 130 1991 577
1 131 1991 577
1 132 1991 2163
1 133 1991 1288
1 134 1991 2273
1 135 1991 755
1 136 1991 2066
1 137 1991 2363
1 138 1991 1097
1 139 1991 1825
1 140 1991 1825
1 141 1991 1899
1 142 1991 1899
1 143 1991 2143
1 144 1991 1098
1 145 1991 2291
1 146 1991 1101
1 147 1991 1101
1 148 1991 1242
1 149 1991 1242
1 150 1991 2164
1 151 1991 2164
1 152 1991 2341
1 153 1991 2178
1 154 1991 2172
1 49 1991 1741
1 44 1991 1259
1 155 1991 1090
1 156 1991 1090
1 157 1991 567
1 158 1991 906
1 159 1991 906
1 160 1991 1664
1 161 1991 1664
1 162 1991 1757
1 163 1991 1757
1 164 1991 1887
1 165 1991 1887
1 42 1991 2076
1 166 1991 2177
1 167 1991 1095
1 168 1991 1769
1 169 1991 1769
1 170 1991 36
1 171 1991 1072
1 172 1991 2167
1 173 1991 1255
1 174 1991 54
1 175 1991 29
1 176 1991 2353
1 177 1991 1109
1 178 1991 1109
1 179 1991 1262
1 55 1991 2366
1 180 1991 1660
1 181 1991 1083
1 182 1991 1820
1 183 1991 1820
1 184 1991 2374
1 185 1991 1880
1 186 1991 2064
1 187 1991 1554
1 188 1991 1663
1 189 1991 2175
1 190 1991 2073
1 191 1991 1079
1 192 1991 1252
1 193 1991 2262
1 194 1991 2315
1 195 1991 751
1 196 1991 1784
1 197 1991 2073
1 198 1991 1885
1 199 1991 1225
1 200 1991 749
1 201 1991 30
1 41 1991 2120
1 202 1991 905
1 203 1992 2245
1 204 1992 2349
1 205 1992 2178
1 206 1992 2323
1 207 1992 2375
1 208 1992 2262
1 209 1992 1741
1 210 1992 1882
1 211 1992 577
1 212 1992 1757
1 213 1992 1097
1 214 1992 2260
1 215 1992 2164
1 216 1992 1259
1 217 1992 2143
1 218 1992 2075
1 219 1992 1256
1 220 1992 1552
1 221 1992 905
1 222 1992 2363
1 38 1992 1080
1 223 1992 2353
1 224 1992 1258
1 225 1992 1885
1 226 1992 1662
1 227 1992 1072
1 228 1992 910
1 229 1992 1255
1 230 1992 1649
1 231 1992 1880
1 232 1992 1663
1 233 1992 1288
1 234 1992 1251
1 31 1992 1244
1 235 1992 1891
1 236 1992 2167
1 237 1992 1553
1 238 1992 2169
1 239 1992 2076
1 240 1992 2177
1 241 1992 1246
1 242 1992 1246
1 243 1992 2292
1 244 1992 36
1 245 1992 1877
1 246 1992 21
1 247 1992 2369
1 248 1992 30
1 249 1992 2073
1 250 1992 1664
1 251 1992 2073
1 252 1992 1089
1 253 1992 2164
1 254 1992 1660
1 255 1992 2066
1 256 1992 1877
1 257 1992 415
1 258 1992 2071
1 259 1993 2223
1 260 1993 2431
1 261 1993 2379
1 262 1993 2176
1 263 1993 2460
1 264 1993 2260
1 265 1993 2356
1 266 1993 2356
1 47 1993 2364
1 267 1993 2164
1 268 1993 2164
1 269 1993 2363
1 270 1993 1246
1 271 1993 1246
1 272 1993 2146
1 273 1993 2479
1 274 1993 2409
1 275 1993 2172
1 276 1993 2163
1 277 1993 577
1 278 1993 577
1 24 1993 2462
1 279 1993 2066
1 280 1993 2170
1 281 1993 2353
1 282 1993 1255
1 283 1993 1664
1 284 1993 2236
1 285 1993 2323
1 286 1993 2323
1 287 1993 1225
1 288 1993 2366
1 289 1993 2643
1 22 1993 2572
1 290 1993 2341
1 291 1993 2349
1 292 1993 1899
1 293 1993 1899
1 294 1993 1259
1 295 1993 2252
1 296 1993 2374
1 297 1993 2214
1 298 1993 2214
1 299 1993 2169
1 300 1993 2368
1 301 1993 2368
1 302 1993 2523
1 303 1993 2167
1 304 1993 2706
1 305 1993 2355
1 306 1993 2465
1 307 1993 2177
1 308 1993 2069
1 309 1993 1660
1 310 1993 1242
1 311 1993 1242
1 312 1993 1262
1 313 1993 1262
1 314 1993 2278
1 315 1993 2536
1 316 1993 1880
1 317 1993 2245
1 318 1993 1288
1 319 1993 1288
1 320 1993 2342
1 321 1993 2534
1 322 1993 1554
1 323 1993 1554
1 324 1993 2663
1 325 1993 1877
1 326 1993 2447
1 327 1993 1079
1 328 1993 2358
1 329 1993 2073
1 330 1993 1784
1 331 1993 1834
1 332 1993 2641
1 333 1993 2608
1 334 1993 2698
1 335 1993 2351
1 336 1993 2707
1 337 1993 2076
1 338 1993 2365
1 339 1993 2377
1 340 1993 2073
1 341 1994 2360
1 342 1994 2431
1 343 1994 2358
1 344 1994 2363
1 345 1994 2364
1 346 1994 1825
1 347 1994 2676
1 348 1994 2365
1 349 1994 2341
1 350 1994 2362
1 351 1994 2165
1 352 1994 2361
1 353 1994 2409
1 354 1994 2172
1 355 1994 2169
1 356 1994 905
1 357 1994 2572
1 358 1994 2163
1 359 1994 2637
1 360 1994 2369
1 361 1994 2177
1 362 1994 2356
1 363 1994 1757
1 364 1994 1259
1 365 1994 1255
1 366 1994 1899
1 367 1994 2376
1 368 1994 2236
1 369 1994 2421
1 370 1994 2359
1 371 1994 2644
1 372 1994 2323
1 373 1994 2323
1 374 1994 2075
1 375 1994 2536
1 376 1994 2373
1 377 1994 2342
1 5 1994 2375
1 378 1994 1072
1 379 1994 2366
1 380 1994 1821
1 381 1994 1663
1 382 1994 2069
1 383 1994 1649
1 384 1994 1649
1 385 1994 1225
1 386 1994 1877
1 387 1994 2073
1 388 1994 2073
1 389 1994 2534
1 390 1994 1891
1 391 1994 2804
1 392 1994 1887
1 393 1994 1885
1 394 1994 1885
1 395 1994 1660
1 396 1994 1784
1 397 1994 1834
1 398 1994 2658
1 399 1994 2617
1 400 1994 1876
1 401 1994 2374
1 402 1994 2686
1 403 1994 2292
1 404 1994 2571
1 405 1994 1242
1 406 1995 2339
1 407 1995 2364
1 408 1995 2323
1 409 1995 2379
1 410 1995 2245
1 411 1995 2479
1 412 1995 2363
1 413 1995 2066
1 414 1995 2167
1 415 1995 2807
1 416 1995 2829
1 417 1995 2172
1 418 1995 2178
1 419 1995 2218
1 420 1995 1741
1 421 1995 2460
1 422 1995 2908
1 423 1995 2361
1 424 1995 2617
1 425 1995 2409
1 426 1995 2262
1 427 1995 2262
1 428 1995 2607
1 429 1995 2177
1 430 1995 2375
1 431 1995 2572
1 432 1995 2163
1 433 1995 2706
1 434 1995 2572
1 435 1995 1664
1 436 1995 2353
1 437 1995 2536
1 438 1995 2369
1 39 1995 30
1 439 1995 2075
1 440 1995 2644
1 441 1995 2365
1 442 1995 2365
1 443 1995 2631
1 33 1995 2421
1 444 1995 2421
1 445 1995 1876
1 446 1995 1649
1 447 1995 2071
1 448 1995 2073
1 449 1995 2073
1 450 1995 2707
1 14 1995 2377
1 451 1995 2699
1 452 1995 2641
1 453 1995 2417
1 30 1995 2658
1 454 1995 2698
1 455 1995 2695
1 456 1995 2830
1 457 1995 2637
1 458 1995 2376
1 459 1995 2447
1 460 1995 1757
1 461 1995 2064
1 462 1995 2686
1 463 1995 2545
1 464 1996 2170
1 465 1996 2341
1 466 1996 2341
1 467 1996 2176
1 468 1996 2853
1 469 1996 2623
1 470 1996 2623
1 471 1996 2443
1 472 1996 1664
1 473 1996 2260
1 50 1996 3009
1 474 1996 2375
1 475 1996 2363
1 476 1996 2807
1 477 1996 2245
1 478 1996 2800
1 479 1996 2861
1 480 1996 2697
1 481 1996 2903
1 482 1996 2376
1 483 1996 3111
1 484 1996 3088
1 485 1996 3237
1 486 1996 3259
1 487 1996 2409
1 488 1996 2178
1 489 1996 2178
1 490 1996 2163
1 491 1996 2163
1 492 1996 2572
1 493 1996 2688
1 494 1996 3241
1 495 1996 2842
1 496 1996 2842
1 497 1996 2963
1 498 1996 2368
1 499 1996 2612
1 500 1996 2834
1 501 1996 2707
1 502 1996 2931
1 503 1996 3260
1 504 1996 2536
1 505 1996 2169
1 506 1996 2631
1 507 1996 2830
1 508 1996 2064
1 509 1996 3250
1 510 1996 2637
1 511 1996 2172
1 512 1996 3201
1 513 1996 1891
1 514 1996 2377
1 515 1996 2658
1 516 1996 2658
1 517 1996 3123
1 518 1996 2523
1 519 1996 2799
1 520 1996 2073
1 521 1996 2073
1 522 1996 2069
1 523 1996 2421
1 524 1996 2421
1 525 1996 2843
1 526 1996 3299
1 527 1996 1255
1 528 1996 2379
1 529 1996 3226
1 530 1996 2641
1 531 1996 2641
1 532 1996 2695
1 533 1996 3280
1 534 1996 3298
1 535 1996 2214
1 536 1996 3209
1 537 1996 2571
1 538 1996 2698
1 539 1996 3293
1 540 1996 2353
1 54 1996 2076
1 541 1996 2365
1 542 1996 3291
1 543 1996 2617
1 544 1996 2617
1 545 1996 2373
1 546 1996 2373
1 547 1996 2611
1 548 1996 3324
1 549 1996 2676
1 550 1996 2632
1 551 1996 2847
1 552 1996 2460
1 553 1996 2610
1 554 1996 1880
1 555 1996 3248
1 556 1996 2369
1 557 1996 2342
1 558 1997 2245
1 559 1997 2064
1 560 1997 2443
1 561 1997 2379
1 27 1997 2365
1 562 1997 3123
1 563 1997 2640
1 564 1997 3121
1 18 1997 3236
1 565 1997 3222
1 566 1997 1741
1 567 1997 1741
1 568 1997 2323
1 569 1997 2323
1 570 1997 3199
1 571 1997 2697
1 572 1997 2697
1 573 1997 2611
1 574 1997 2623
1 575 1997 2834
1 576 1997 2460
1 577 1997 2409
1 578 1997 2409
1 579 1997 3263
1 580 1997 2631
1 581 1997 2612
1 582 1997 3129
1 583 1997 2572
1 584 1997 2607
1 585 1997 2829
1 586 1997 3250
1 587 1997 3282
1 588 1997 2169
1 589 1997 2366
1 590 1997 2366
1 591 1997 2853
1 592 1997 2842
1 593 1997 3260
1 594 1997 2167
1 595 1997 2841
1 596 1997 2178
1 597 1997 2178
1 598 1997 2223
1 599 1997 2941
1 600 1997 2898
1 601 1997 3076
1 602 1997 2695
1 603 1997 2377
1 604 1997 2908
1 605 1997 2908
1 606 1997 2658
1 607 1997 2658
1 608 1997 2536
1 609 1997 2617
1 610 1997 2617
1 611 1997 2353
1 612 1997 2873
1 613 1997 2177
1 614 1997 3009
1 615 1997 2214
1 616 1997 2686
1 617 1997 2799
1 618 1997 2860
1 619 1997 2292
1 620 1997 2073
1 621 1997 1666
1 622 1997 2374
1 623 1997 2698
1 624 1997 2076
1 625 1997 2787
1 626 1997 1891
1 627 1997 2899
1 628 1997 3533
1 629 1997 2358
1 630 1997 2358
1 631 1997 3027
1 632 1997 2673
1 633 1997 2341
1 634 1997 2707
1 635 1997 2676
1 636 1997 1880
1 637 1997 2641
1 638 1997 2641
1 639 1997 3255
1 640 1997 2342
1 641 1997 3203
1 642 1997 54
1 643 1997 54
1 644 1997 2963
1 645 1997 3111
1 646 1997 2942
1 647 1998 2861
1 648 1998 2066
1 649 1998 2176
1 650 1998 3123
1 651 1998 3260
1 652 1998 2623
1 653 1998 3552
1 654 1998 2617
1 655 1998 2421
1 656 1998 2421
1 657 1998 2163
1 658 1998 3276
1 659 1998 3222
1 660 1998 3577
1 661 1998 2572
1 662 1998 2847
1 663 1998 2178
1 664 1998 2706
1 665 1998 2409
1 666 1998 3239
1 667 1998 3300
1 668 1998 3214
1 669 1998 2637
1 670 1998 2637
1 671 1998 2353
1 672 1998 2353
1 673 1998 3478
1 674 1998 2245
1 675 1998 2460
1 676 1998 2963
1 677 1998 2963
1 678 1998 2260
1 679 1998 3236
1 680 1998 75
1 681 1998 2369
1 682 1998 2834
1 683 1998 2834
1 684 1998 2853
1 685 1998 2941
1 686 1998 2941
1 687 1998 2073
1 688 1998 2073
1 689 1998 3009
1 690 1998 2476
1 691 1998 3289
1 692 1998 2640
1 693 1998 2860
1 694 1998 2830
1 695 1998 3291
1 696 1998 2861
1 697 1998 3255
1 698 1998 2707
1 699 1998 2536
1 700 1998 3307
1 701 1998 2695
1 702 1998 2479
1 703 1998 2262
1 704 1998 2262
1 705 1998 2931
1 706 1998 2607
1 707 1998 3428
1 708 1998 2168
1 709 1998 2597
1 710 1998 3326
1 711 1998 2534
1 712 1998 2799
1 713 1998 2873
1 714 1998 3282
1 715 1998 2787
1 716 1998 3490
1 717 1998 2075
1 718 1998 3027
1 719 1998 2699
1 720 1998 2906
1 721 1998 2236
1 722 1998 2376
1 723 1998 3564
1 724 1998 2683
1 725 1998 2892
1 726 1998 3203
1 727 1998 2361
1 728 1998 2278
1 729 1998 2377
1 730 1998 3111
1 731 1998 2964
1 732 1998 2673
1 733 1998 1880
1 734 1998 2292
1 735 1998 2358
1 36 1998 3567
1 736 1998 3273
1 737 1998 2378
1 738 1998 2899
1 739 1998 3592
1 740 1998 2942
1 741 1998 3198
1 742 1998 3538
1 743 1998 2612
1 744 1999 2379
1 745 1999 2829
1 746 1999 2479
1 747 1999 3440
1 748 1999 3201
1 749 1999 2853
1 29 1999 3552
1 750 1999 3214
1 26 1999 3571
1 751 1999 3002
1 752 1999 3330
1 753 1999 3300
1 754 1999 3202
1 755 1999 3259
1 756 1999 3048
1 757 1999 2323
1 21 1999 3471
1 758 1999 3469
1 759 1999 2800
1 760 1999 3111
1 761 1999 3414
1 762 1999 2668
1 763 1999 3009
1 764 1999 3291
1 765 1999 3282
1 17 1999 2841
1 766 1999 3248
1 767 1999 2706
1 768 1999 3129
1 769 1999 3203
1 770 1999 2834
1 771 1999 2834
1 772 1999 2597
1 773 1999 2787
1 774 1999 3564
1 775 1999 3255
1 776 1999 53
1 777 1999 2931
1 778 1999 2860
1 779 1999 3420
1 780 1999 3076
1 781 1999 3250
1 782 1999 2342
1 783 1999 54
1 784 1999 2799
1 785 1999 2908
1 786 1999 2908
1 787 1999 3237
1 788 1999 3224
1 789 1999 2699
1 13 1999 3538
1 790 1999 3443
1 791 1999 2873
1 792 1999 3607
1 793 1999 2460
1 794 1999 2659
1 795 1999 2892
1 796 1999 2942
1 797 1999 3589
1 798 1999 3273
1 799 1999 2703
